review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
Better off buying the game for ps3 or 360 if you want to play the game.,71,0,1,0,4,0,2018-02-22,2018-02-22,0,1,188,66
"I don't recommed this game on pc, only on Xbox 360 and Playstation 3. There are a lot of reasons 1 and 2) When the game was still functioning Capcom blocked this game on steam in Latin America, and when it's games for windows drm stopped working years later they were lazy to pass it to steamworks, and they killed the block on latin america robbing much money from the users. 3) The online is empty because of games for windows live. 4) They didn't acclare that this pc version wasn't made by slant six, if not by a pc company porting with irregular fame called QLOC. 5) the high resolution effects and textures doesn't appear, meaning this is an butchered xbox 360 version. 6) they game lags with games for windows live because of the player's live account. And the lastest reasons: 7) Missing blood and bullet holes decals, unifxed Beltway's finishig move and poor illumination effects. If you like this game, go buy it in consoles, because it has it's great quality there.",976,0,1,0,7,2,2018-02-20,2018-02-20,0,2,5406,974
"tl;dr: Operation Raccoon City isn't as aweful as people would have you believe. If you are looking for a game like the classic Resident Evil though, you had best save your money. If, however, you are interested in a manic, Resident-Evil-flavored third person shooter more in the veins of left 4 dead, you probably can have a lot of fun, and I would totally recomend it for you.



Ok, let me be brutally honest for a moment: Operation Raccoon City is an aweful game, but only if you are comparing it to the rest of the Resident Evil Series.

Now let me be brutally honest again: About fifty percent of people who are down rating this are probably looking at this game the wrong way, but by no fault of their own. I already know I'm going to get people hating this reveiw because of this opinion, but hear me out.

Operation Raccoon City is a fun third person shooter. I have only revently gotten into the Resident Evil series. Because of this, I have little to no nostolgia connected to the series. However, after playing about an hour of every Resident Evil game so far, I can completely understand hardcore fan's dislike of the infamous Operation Racoon City. It is nothing like the rest of the series, not even like it's more action based installments such as 6 or the Revelations games.

However, Operation Raccoon City is a good game in its own right. Obviously it has its list of problems, such as its...interesting AI (not nearly as bad as people would have you think, but not great), windows live (not that hard to set up, but just feels really old fashioned), oddly placed difficulty spikes (essentially any level featuring lickers or hunters is unnessisarily difficult to finish), and obvious lack of effort into correctly porting the game onto the pc (navagating the menus is a nightmare, some key rebinding is probably advised, and using a controller will cause you to get a really annoying clicking sound every time you try to go right. This last little gem is because the d-pad on the controller is used for items, and clicking right on the d-pad is used to switch the type of grenade you are using, and for some reason the game gets confused when you go right with the joystick and will not only make your character go right, but will give you the ""switched grenade"" audio que. No f*cking clue how that even happens.).

But, if you can get past these issues (all of these problems can be solved easily, save for the inclusion of my arch nemesis, hunters), the game has its strong suits too. Gunplay is solid, and weapons actually feel like you are doing damage (the only useless weapon being the pistol, which seems to have the firepower of a small child throwing nerf darts), character design is pretty badass, dialogue is ok, level design is pretty interesting, gameplay is genuinly entertaining, and while the story is essentially an excuse to fit as many recognizable charcters into the game as possible, it certainly makes more sense than some of the other Resident Evil games

If you can play the game with the preverbial grain of salt, there is a lot of enjoyment to be had in this rather underloved installment.",3134,1,1,0,24,1,2018-02-18,2018-02-18,327,17,744,265
"[h1] Not a great game. [/h1]
 Worthwhile if you have some friends that you want to mess around with. If you are planning on playing solo or to a serious degree, you will probably get frustrated. Also, don't rely on finding randoms to play with online. The online community is way to sparse. 

[b] You will run into [/b]

[list]
  [*] Buggy bug bugs
  [*] Bullet sponges with bullet-sponge faces
  [*] Repetitive Areas
  [*] Levels that drag on for too long for their own good 
  [*] Many enemies take so many bullets without any response that it makes your guns feel worthless
  [*] Stun locks 
 [/list] 

There is fun to be had in this game; the graphics look great, the characters are fun, the abilities are unique, the guns are responsive, and the concept is stellar. 

However, it gets stale pretty fast. With strange design decisions like there not being a lot of ammo on several of the missions despite the game being more of a horde game. The game isn't terrible, but will likely not hold you for long.",1009,0,1,0,2,1,2018-02-16,2018-02-16,479,329,512,473
Not even a fun meme game. Let's just pretend this doesn't exist.,64,0,1,0,1,0,2018-02-15,2018-02-15,0,52,420,420
Fun game if you don't take the Resident Evil title seriously and don't expect a true survival horror experience. After trying Umbrella Corps i can finally say this game has a little charm of his own. Yes it's not perfect and the emphasis on killing Leon is kinda meh when there's Jill who's a member of S.T.A.R.S roaming the street at the same time. Just play this game with no expectations from the main series and you'll be golden.,433,1,1,0,4,0,2018-02-15,2018-02-15,0,2,2343,643
This game is hilarious. Highly recommend with a friend.,55,1,1,0,1,0,2018-02-13,2018-02-13,175,4,934,934
This game was a great horror/action game until they ruined it with Games For Windows Live( a third party game crasher)...,121,0,1,0,0,1,2018-02-11,2018-02-11,105,38,464,434
Game is so hard it doesn't even start.,38,0,1,0,0,0,2018-02-11,2018-02-11,0,35,40,40
"This game diminished the overall quality of this world. Possible world semantics, used in the  languages of propositional and first-order modal logic, allows us to discuss possible worlds in terms of thier being ""close"" and ""far."" If we use this admiteddly simplified understanding of PWS we can make a comparative evaluation between the closest possible world where this game was never made and our extant world. The world where everything remains the same with the only change to its composition being that this game was never made is a vastly better world. Being exposed to this game diminished my zeal for life.",615,0,1,1,1,1,2018-02-02,2018-12-30,0,6,589,465
"Let me get real  here fam.

I love Resident Evil. This....is not Resident Evil. 

This is a run and gun nostalgia throw back. Purely meant for you to say ""Whoa, you rememebr that boss?! Let's destoy it in 1.5 seconds!""

Fun for a second, then just.....sad. 

5/10 spicy boys

Rec. price point = ~$3",298,0,1,0,2,1,2018-01-22,2018-01-22,0,97,1694,1693
"DON'T BUY THIS GAME, the games for windows live service is impossible to navigate and use with this game. Best of all it won't let you save your game if you don't login to the games for windows live service. I tried for about an hour and gave up.",246,0,1,0,3,0,2018-01-16,2018-01-16,118,2,209,58
If crap took a giant crap it would still return this crap. The only good thing I can say about this game is at least it doesn't work anymore.,141,0,1,0,1,2,2018-01-14,2018-01-14,0,26,653,652
"It is fun, if you can get more people to play with you especially... I wouldn't call it a scary, or even a horror game, so if you are looking for a more classic or scary resident evil, then skipn this one, but if you are looking for something like Left 4 Dead 2, but with more tactics and complexity, then this game is for you. but I will warn you, a lot of your enemies will shoot back, because not all of them are zombies or zombie like.",439,1,1,0,0,0,2018-01-13,2018-01-13,0,29,92,92
"[h1]★ ★ - - -[/h1]
K to start with i usually rate RE games on 2 things, how good of an RE game it is, and how good of a game it is generally for its genre


1) like most RE games after Code Veronica the story isnt great, they go back over stuff from RE 2 and add new things that happen, when will Capcom learn people that like the RE games that came before RE 4 like them exactly how they are, lol so stop adding new stuff and reworking the story. 

Personally i feel like they should have just ended RE at Code Veronica and called the games after that by a new name with new characters, so that way we have 2 good titles instead of 1 good title at first for its genre that got stretched out.

2) Now id have to say this is probably the 1st RE game ive played that not only isnt great at being an RE game but it also fails to meet satisfactory gameplay for the genre of game it was intended to be. So yes im saying the button controls are fine but the way the controls, gun recoil, sprinting and using cover arent very smooth. 

First off the cover is automatic when you walk into a wall or something so it happens when you dont want it to like when you sprint in RE 6, let alone the gun recoil is just poor so its hard to tell what your aiming at lol, so its obvious this was meant to have Gears of War gameplay but wasnt done well.

-

This game uses Games For Windows Live which i see a lot of ppl dont like, which i understand that usually im annoyed when games have some extra crap you have to get and log into to play, but i personally like the GFWL or it could be a lot worse like Uplay etc., it allows you to play with xbox console users and steam users by just adding them to your Live account, let alone the online is free so theres no xbox live subscription needed, also it doesnt force you to launch the GFWL client, just install it so the game can use the files, you dont have to actually launch GFWL ever.
*(although we shouldnt have to use these extra programs, and devs should start making games that connect online universally to other devices / platforms, but as long as we customers keep paying for Exclusive games then why would they have to?)*

If you get this game tho you wanna get GFWL yourself cuz the version that comes with this game is broken apparently, so if you have GFWL installed from another game and it works then your fine, or youll wanna get a working version yourself.

So personally id say this game isnt really worth buying in general even if you ignore that its Resident Evil and just wanna get it for gameplay value, and i dont say that about many games. The only way id suggest getting it is a +75% off sale otherwise its not worth it even for coop in my opinion, although i will give it to them the game has a decent amount of missions and content to play through.",2808,0,1,0,1,1,2018-01-02,2020-03-05,94,16,1318,1318
this game wont start,20,0,1,0,1,1,2017-12-31,2017-12-31,277,2,7,7
"i purchased this yesterday, played for 90 minutes and it closed. tried reopening and it just automatically closes before it launches. I was looking forward to play but unfortunatly it turned out to be a refund for me instead. once they fix the issue i will purchase it again. until this is fixed i wouldnt recommend spending money and time for this issue.",355,0,1,0,3,2,2017-12-31,2017-12-31,257,1,94,94
"""This has been the worst experience I've had to date in my life. I vote that we end this and you get your money back. I'm crying because of how horrible I feel. Infact, you have just revived me but I feel the need to walk into these trip mines some more.""",255,1,1,0,3,3,2017-12-30,2017-12-30,718,2,88,88
Only reason I bought this truthfully was for Vector #NonGay-ManCrush,68,1,1,0,18,15,2017-12-28,2017-12-28,487,14,537,537
"What the store page does not tell you is that you'll need a windows live account to even save your progress, I lost a good 7 hours in this game during offline play only to exit out of the main campaign to try the dlc it was bundled with and lost all of my progress. Not to mention the last three levels in the main campaign are unbalanced as hell if you are going solo because I managed to sprint past most of the enemies during the lab escape and the fight vs Leon reaching the objectives before they can kill me otherwise the massive enemy spawn rates will end you on normal not to mention the hunter ai.

Even though I paid $8, it is not worth it",649,0,1,0,3,0,2017-12-28,2017-12-28,0,9,844,502
"Controls are miserable and the AI is extremly stupid and glitchy...
Completely garbage!",87,0,1,0,2,0,2017-12-24,2017-12-24,0,1,66,31
"too expensive,   six hours too finish the game...",49,0,1,0,7,1,2017-12-16,2017-12-16,924,51,374,272
"Now, this is a game that I would recommend a group of friends play.

The reason behind this is, the game can be a bit tough for new players trying to get in to the game, but it is also very fun to play once you get a hold of the controls.",238,1,1,0,1,0,2017-12-01,2017-12-01,666,3,859,680
"I don't recommend playing this game, even if you are a resident evil fan. I thought I'd buy it just to see how bad it was, and was still let down by how bad it was. 

The game is buggy. 
There is a lot of content put behind dlc.
All of the guns handle the same and feel about as effective as eachother.
Segments where you fight other people with guns occur far to frequently and are uninteresting and painful to play; this isn't helped by the lackluster cover system and terrible handling of all the guns at any range further than 3 metres. 
The writing isn't great, and neither is the voice acting.

I guess this was an attempt at making something similar to left for dead, but it has gone horribly, horribly wrong. This is worse than any of the atrocities that Umbrella themselves produced. Burn it.",801,0,1,0,3,0,2017-12-01,2017-12-01,403,8,194,150
this game is not the best one its the worse one i have played,61,0,1,0,1,0,2017-11-29,2017-11-29,0,34,577,374
"I enjoyed it and though it was going to be good to play with friends, So I spent 4 weeks befriending somebody with the hopes of playing this game with them and in the end they ended up not owning a PC. Total waste of time.",222,1,1,0,6,30,2017-11-28,2017-11-28,0,42,3161,1925
"Was a bit wary of this considering how bad it sucked on console but I was jonesin' hard for something similar to Outbreak and for $5, this is a steal. It's good fun when randoms join your game. Can be a bit tedious when playing with just AI at your back but it's definitely better than the console version. The enemy soldiers still take way too many bullets and the guns all feel kind of bland but overall if you're into RE, particularly the Outbreak games, you'll probably enjoy this.",485,1,1,0,0,0,2017-11-28,2017-11-28,0,40,150,150
Won't run windows 10,20,0,1,0,0,0,2017-11-27,2017-11-27,226,1,207,207
Game doesnt launch on windows 10,32,0,1,0,12,0,2017-11-27,2017-11-27,0,5,33,33
I wish they made a sequal. It's always fun seeing the game from the evil side.,78,1,1,0,7,1,2017-11-25,2017-11-25,0,13,376,376
"how the **** do i play this game!!!!! It wont let me sign in or nothing.... Getting a refund.....             


UPDATE: I dont know how to get a Refund , but i got it to work.",176,1,1,0,0,0,2017-11-25,2017-11-28,119,4,171,161
"goofy controls...but...cheap. can pick this game up for less than a cpl of pints, so its not as bad as people wanna say. make sure to get rid of that annoying windows live stuff.",178,1,1,0,0,0,2017-11-24,2017-11-24,0,23,37,37
nice,4,1,1,0,0,1,2017-11-24,2017-11-24,113,30,52,52
Bought this for nothing. Can't even play it.,44,0,1,0,0,0,2017-11-24,2017-11-24,0,2,147,147
"It grows on you after a while. ♥♥♥♥♥♥ as can be as it starts, bareable towards the end. I don't have enough words to describe how much my friend and I ripped into it whilst playing. Ps.. Bertha Heal!! 2/10 I would play it again, if I had enough alcohol. Oh, and make sure you kill leon at the end.",297,1,1,0,0,0,2017-11-23,2017-11-23,417,28,536,334
"If you have Windows 10, don't even bother wasting your money unless you just want to play the whole five hours of Campaign, because Multiplayer doesn't work and is still linked to ""Games for Windows"" Marketplace and even if signed in, it won't let you play. Honestly regrettable I payed money for this.",302,0,1,0,0,0,2017-11-23,2017-11-23,172,2,131,54
"other than gfwl which needs to be stripped from the game.
its solid a enough game",81,1,1,0,4,0,2017-11-23,2017-11-23,0,77,2615,1982
"the game amuses me even with some bugs I explored all the characters and I had a lot of fun there were lots of negative comments, however I did not regret I followed my path not the opinion of others (of course I looked for game play on youtube and free versions to test)",271,1,1,0,0,0,2017-11-22,2017-11-22,0,7,1583,1415
"Glitches. Glitches EVERYWHERE.

- No sound
- Xbox Live not connecting to Steam
- Game won't launch (has a hundred fixes for a hundred different reasons)
- Numerous un-official patches usually required to run
- Disconnecting on a constant
- Game still shows Xbox 360 controls as 'default' keys in-game
- Sound options don't save (most of the time) upon leaving the screen

I loved the game on Xbox 360 but this is just a horrible port.",434,0,1,0,3,2,2017-11-19,2017-11-19,0,134,1003,1003
Great Game!!!,13,1,1,1,0,0,2017-11-14,2017-11-14,2884,728,61,10
"Concept is interesting. It was alright I guess. They tried something different. I would say get it when it comes out real cheap on special. This is only recomended for RE fans, because I don't see the appeal otherwise.",218,1,1,0,0,0,2017-11-12,2017-11-12,0,195,459,458
the game is fn but i wish i had freinds to play with. the Ai on my team is just straight garbage,96,1,1,0,8,2,2017-11-12,2017-11-12,295,175,678,621
"Typical shooter but not that boring if you have friends. However, if you don't, it's a slogfest.
6/10",101,1,1,0,4,0,2017-11-06,2017-11-06,220,46,527,452
Constant crashing,17,0,1,0,3,0,2017-11-04,2017-11-04,969,218,154,152
"I love the Resident Evil games.  And this one in particular got some mixed reviews.  But I think it was damn awesome.  Game play was good, DLC kicks a$$, graphics are 7/10 in my opinion. Good story line.  Buy it. I'm proud to have it in my collection.",251,1,1,0,0,0,2017-11-03,2017-11-03,29,12,11955,3005
"I really enjoy this game! Had some issues when I first got it because it wouldn't start, just have to press ""Home"" once it opens. After that the game was nothing but fun! Got the complete Pack for $8 on sale, but I would of gladly payed full price for it.",255,1,1,0,0,0,2017-11-01,2017-11-01,592,22,386,385
"[h] Okay... Lets get real here [/h]

This games is seriously underrated. For a extremely cheap price, as of 2017, this game is worth spending a few bucks. The game features an [spoiler] antagonistic group of specially trained private military operatives, who work for the one the most infamous video game pharmaceutical companies that are responsible for the disasters that take place [/spoiler]. The story is pretty interesting with twist and turns here and there. If you purchase the package deal, you will get another campaign featuring [spoiler] protagonistic group of government special operatives [/spoiler]. Many of the franchises heroes come into play and their stories are in sync with their original counterparts. In short, try it and see if you like it. I think is is worth it. 

(10/10)",798,1,1,0,0,0,2017-10-30,2017-10-30,0,25,1583,691
Terrible game,13,0,1,0,0,0,2017-10-30,2017-10-30,435,259,303,303
does not start,14,0,1,0,10,0,2017-10-29,2017-10-29,245,17,5,5
This is not a bad game at all I don't know why all the hate for this title. It is really good so far mind you I have only played a few minutes but I am really liking the game play works great on windows 10.,206,1,1,0,0,0,2017-10-29,2017-10-29,0,29,67,64
Runs pefectly at 144hz and I love it so much!,45,1,1,0,0,0,2017-10-27,2017-10-27,32,31,303,268
i love this game i just love the resident evil series,53,1,1,0,0,0,2017-10-23,2017-10-23,352,97,159,30
Full of action pack and friendly adventures. Real great cutscenes and I highly advise playing it with 3 other friends! For only 8 dollars I basically paid the budget for this whole game.,186,0,1,0,2,9,2017-10-21,2017-10-21,121,3,687,687
♥♥♥♥♥♥♥,7,0,1,0,6,3,2017-10-21,2017-10-21,0,1,548,548
"Late to the party finishing this game but I had fun playing through it even with some annoyence that could occur.
AI running in the way when you need to go a direction or shooting and they promptly walks right in your way and get shot and complains.
I ran into one bug in the game which made me have to reload it. Otherwise everything worked fine.
I did have fun playing it and the story was ok but nothing more for me at least.
Game ran otherwise fine.
Hard to say if I should recommend it or not. You just have to consider what it is. I had read some reviews and it made me go in with a mindset of just playing it for what it is and enjoy.
I will recommend it as I did enjoy the game. Just don't expect this to be like any other Resident Evil game in the series.",764,1,1,0,0,0,2017-09-26,2017-09-26,924,252,397,397
"I'm sort of split on this game. In the end I really like it and I had a lot of fun with it on pc and ps3. I dropped a ton of hours into it on ps3 and decided to get the pc version with my friends so we can all play since they didn't have a ps3. The main problem with this game game is that it's a lot of fun with friends, but single player is really lacking. I'm going to strip the Resident Evil tag off this game for a minute and just explore what the game itself contains without a franchise looming over it's expectations.

You choose from six operatives, each with unique abilities. Throughout the game you can purchase new weapons or upgrades for each characters abilities. This adds some replayability but the game itself seems like it was flawed on release. I may seem to be harsh on this game but in the end I will say why I recommend it still, I just feel you should have the full knowledge of what to expect. For my example, I'll just give a run of how a level normally goes.

First off, let's say you want to play online campaign. You will select join game, then after a few minutes you will get thrown into single player since no one plays this game anymore. If you are lucky, you will find a room with just one other person or two. Either way, the level starts, you select a character. The first thing you'll notice is the awkward controls. I highly recommend a controller for this game as the keyboard is very difficult to get used to for this pc port. 

What you may learn also after getting the controls somewhat down is that enemies have switched roles with you. The zombies themselves are easy enough since you can 1 hit kill them with grapples and special attacks, but instead of the player being a bullet sponge and the enemies being made of paper, enemies can take rounds to the face and shrug them off like you were shooting spitballs. Meanwhile one bullet to your body and your health depletes more than half. You can do a 1 hit kill move if you get close enough, but getting that close is near impossible without taking a round to the face and dying. This is definately a game where you have to learn to take things slow. It can get fustrating for new players or people used to a more fast paced action experience. I guess you could consider it somewhat tactical, but simple cover based shooting is hardly a comparison to true tactics. I don't mind the challenge too much but that's just me. 

As for bugs, they exist and you may encounter them. They aren't as frequent as a Bethesda game, but they happen. One time a boss was supposed to appear but never did, forcing me to quit the level. Another time I was supposed to activate a garage door to open it, but the prompt never showed up so we all had to quit on that as well. It's not horrible, as I said they happen rarely, but it's still something that shouldn't of been overlooked in development.

Speaking of development, this game is unfinished. There is a character named Spectre you can play as. At one point in the story line, you have the ability to activate a computer to shut down all generators. He is the only character capable of doing this (it's not very useful since you can just shoot the generators) but this implies that Capcom had intentions of having certain character only interactions with the environment throughout certain levels. No other option exists in the game for any character so it was obviously cut from the game. This kinda sucks as it makes characters less unique. On a side note, if you get the expansion dlc levels where you play as the BSA team, this idea is implemented. So Capcom did probably have intentions to have this in the base game but cut it.

Graphics wise, its ok. For me it works fine but I know my friends had a hard time running this game. The optimization isn't the best so for lower end computers it can get very sluggish. Sound wise the game is fine as well. Guns make gun noises, zombies moan, your character makes sounds when shot; the usual. Nothing exceptionally fancy. 

So far it may seem I've been bashing the game. But there is some things I like. For one, the characters are cool. Their whole persona is let's work together just to get things done. There is no romance, no true friendship, just business. Sadly there personality isn't dipped into much, usually only side comments being made that make their personality, which I feel is appropriate because there not supposed to be the chatty friendly type. Also I'm a sucker for co-op orientated games. If you actually utilize a characters abilities you can pull off some fun gameplay. One of you can go invisible and sneak behind the enemy while one cover fires. You can human shield a zombie, while your teammate throws a sticky bomb onto it, then you throw the zombie into a group of enemies and watch them explode. You can make your own fun somewhat, but as I stated in my first paragraph, this requires human players as A.I. bots don't do any of this. Lastly the gameplay can be interesting. You can human shield an enemy, kick him down to his knees and choose to shoot his head or shoot his stomache to cause him to bleed (bleeding makes it so zombies quickly rush to you and attack, useful for distractions), there is an array of weapons to use like rifles, smgs, shotguns, machine guns, and sniper rifles, and finally special abilites. It would take forever to list special abilites in detail but a few worth noting is one character can disguise as the enemy and roam freely behind enemy lines causing havoc. Another can shoot the zombie virus into a non undead enemy and turn him into a zombie. or shoot an infected enemy to control it. One character even has the support role, where she can shoot darts that buffs teammates.

There is a versus mode online where it's pvp, but to be honest, it's horrible. People abuse cheap mechanics and there isn't much to it. The game is mostly about the co-op storyline element, and the pvp was slapped on because every game now days needs some pvp gameplay.

In the end I do recommend this game. I stated early that I took the Resident Evil tag off this game and judged it without that title. If you look at it from that perspective, it's not a horrible game, it's not polished, but its cooperative content can make you have fun with it. If you add the franchse tag back onto it, I think it lets us know Capcom was trying a new idea. It didn't go perfect, but it was a nice idea.  I enjoy the characters, the atmosphere, the challenge, and if you get the DLC, the game is much better since Capcom took there actual time with that. Either way if you can get a group of three friends to get this game on sale with you, it can be a lot of fun regardless if you are into Resident Evil or not. 

tldr, get on sale with three friends. It's not the best game of it's kind but its unique in itself and can offer some fun gameplay if you take advantage of what the game gives you.",6910,1,1,0,1,0,2017-09-20,2017-09-20,955,18,2645,1783
"So I had mixed feelings about either buy it or not, because of negative reviews. And what do i tell you, don't listen to those cry babies. Tell you why.

First, I had no problems with GFWL, i was already signed it into it and it went all smooth (Win10 x64).. About controls - well, if you did play RE5, it's almost the same, but more fluid. Not perfect, but fluid enough. Such controls is a RE trademark after all. Anyways it wasn't a trouble for me directing my character.

Playing as Umbrella's Elite Security squad is awesome. Story is interesting to follow. At least i wasn't bored. A lot of unlocables, different abilities, everything adds to the replaybility. I actually feel i will be returning to this game after i complete story mode, just to hop in, and have some fun with other players. Not a regular thing i do with games, but it is this kind of game. Very good for co-op.",884,1,1,0,16,0,2017-09-20,2017-10-10,150,23,715,619
"As an RE fanboy, it's difficult to recommend RE Operation Racoon City. 
More than 10 years ago, I didn't think it was bad and played through it. 

The concept is fine, unlike all the other parts. SpecOps Team + Hunk have a mission to complete and fight their way through the familiar locations.

When I wanted to play it again recently, I somehow didn't like it anymore. After a few minutes, I uninstalled it. Mainly because of the terrible controls and the overall gameplay. It plays as a side story to RE2 and is purely a 3rd person (cover)shooter where you fight hordes of different enemies and creatures. But very poor mechanics and there is nothing special. 
It just feels unsatisfying.

The graphics, level design, and sound are okay  - nothing special.

The great thing is that it has been working without Games for Windows Live for several years now. 
Thank God, because Windows Live was even worse than Uplay/Ubisoft Connect.
That was the reson you couldn't even start the game or play it.

As a fan of the RE universe, I would say that you don't necessarily have to own or have played this game, even though it has some good ideas and it's cool to fight in a team.

However, if you want to complete your collection, you should buy it for a very very low price. But you won't really enjoy it.  In my opinion, there is absolutely no replay value.

I have mixed feelings about it and the tendency is rather negative.
Therefore, I no longer recommend it today.",1485,0,1,0,1,0,2017-09-17,2026-01-02,219,50,594,594
"[i]The review is written from a single-player perspective.[/i]

[h1]Short version: 45%[/h1]
Slant Six Games tried, but they were not up to the task to create an interesting and compelling third-person shooter with Operation Raccoon City. The classes, weapons, and their unlock system are great, but the stages are boring and the campaign has no real story.

[h1]Long version:[/h1]
Operation Raccoon City has become quite infamous since its release as the worst Resident Evil game ever made. While it is far from the truth, it is also undeniable that ORC has enormous issues.

The first big problem is that the campaign is criminally short: the par time on its seven missions is barely three and a half hours (granted, the Echo Six DLCs double its length). It has to rely on an unlock system for replay value, where you can grind XP to buy dozens of weapons and skills for each individual character class. This system is common in shooters, but few of them have ORC’s balance. Every class brings a unique set of special skills (although only a handful of them are useful in single-player), and the weapons—except for some infamous DLC additions—cater to many play styles.

Still, good mechanics mean nothing when the level design boils down to copying the same room repeatedly on each stage. Combat is even worse: when we are not fending off the same zombie horde, we participate in generic third-person cover-based shooting against even more generic human soldiers.
Not even the story tries to justify our endless quest for the next set of chest-high walls, because apart from the mission briefing and debriefing screens, there is no plot. The original selling point, promising us the chance to hunt down some famous RE characters thanks to ORC’s non-canon status, is a lie as well. All we get is a 30-second encounter and one large shootout at the very end. Not only it feels like being cheated, but it also shows how lazy the writing got, also reflecting ORC's overall quality.",1979,0,1,0,26,0,2017-09-10,2017-09-10,0,627,1257,1257
"Had alot of fun on the Xbox 360.  This ""Games for Windows Live"" kills this game on arrival though.",98,0,1,0,1,0,2017-09-09,2017-09-09,495,3,16,16
"Game is too buggy, crashes a lot and bug that decreases your aim sensitivity is the most annoying i've ever seen in gaming. Yet often appears game breaking bugs which force you to restart your mission. If not these bugs the review would be positive, also QTE at first mission is bugged. i've avoided Birkin's attacks and still got damage and died xD",349,0,1,0,20,1,2017-09-06,2020-07-17,940,93,5061,4803
"needs games for windows live.

recommend uninstalling.",54,0,1,0,1,0,2017-09-05,2017-09-05,805,19,6,6
I bought it and I cant even play this game... Why?? can I just return this and get my money back?,97,0,1,0,1,0,2017-09-04,2017-09-04,63,1,68,68
Windows Live doesn't work... Either fix the issue or take the game off the market,81,0,1,0,1,0,2017-09-02,2017-09-02,0,3,22,22
"Racoon city oha how i wanted to play you since you came out i never thought that you would be as bad as they said my god how i was wrong. This game so bad the devil wouldnt want it if you traded it woth your soul. The gunplay is horrible very clunky not smooth at all the animations are just ew i could make smoother animations with a stack of sticky notes. The story is meh i kinda like it you know killing leon and such was a nice addition except that god awluf final fight to predictble even for capcom. The AI Oh my god i dont even know how this is acceptible to anyone either bullet sponges or they spam the same move and animation lock you til your dead (im looking at you hunters) The graphics are eh dont really care about that but my god the port is just so horrible worse than dark souls worse than arkham night i cannot get a stable 30 fps with this game i can run the phantom pain on ultra solid 60 but i cant run this piece of trash at 30. What in the holy mother of god where they thinking 

-69/10 -IGN",1017,0,1,0,0,0,2017-09-01,2017-09-01,567,18,378,143
"Being a fan of the original Resident Evil games I loved seeing scenes from them remastered. I loved going through the familure streets of Ratcoon City. While the gameplay is nothing like the original games it is still alot of fun to play with your friends. The game feels like Left for Dead mixed Resident Evil 4/5/6's gameplay. I recamend this game to anyone that like Third person shooter and Resident Evil games mainly if you liked 4, 5 and 6.",446,1,1,0,2,0,2017-09-01,2017-09-01,0,2,1915,724
"As a long time fan of Resident Evil games, i have to say this is without a doubt the worst. Even if you do want to play this game you shouldn't get it on pc because of Windows live is gives you problems. Repetative gameplay with a short, boring story.",251,0,1,0,0,1,2017-08-30,2017-08-30,249,3,95,95
"As a game itself...it's nothing great or new...

....BUT!

As a Resident Evil fan, it's great to see some of the old locations, and it's nice to be spending a little more time in Raccoon City. It's not 100% accurate to the source material, but still enough to make you think ""I remember that from playing Nemesis!...oh and that from Resdent Evil 2!"" 

The nostalgia factor alone sold it for me, but I would suggest to wait for a sale. 
If you can get a friend to buy it as well, then you'll have a more enjoyable time. It's much better with co-op.

Also: You can still play online via Games for Windows Live. I've played with my friend a couple of times last week.",664,1,1,0,0,0,2017-08-28,2017-08-28,1980,16,699,699
Cant play on Windows 10 :(,26,0,1,0,0,1,2017-08-28,2017-08-28,0,2,104,102
"==========

Game doesn't work ""out of the box"". You have to google, then unninstall stuff the game installed, then install ""Games for Windows Live"", then create an account and login, or, well, if you don't then you can't save your progress...

F*CK THAT

good old GameCopyWorld, much easier way to fix it, now all I have to do is launch the game, what a time to be alive!
==========

Other than that, the game suffers from an acute case of consoleness:
-10 seconds of pointless waiting on logos when launching also gets old fast
-can't skip cutscenes
-can't disable depth of field
-Controls problems:
--sprinting works like crap, can't control character properly due to insane dump in mouse sensitivity
--vertical mouse sensitivity seems to be half of the horizontal, as usual for console ports
--amonst the worst aim controls I've ever played with
-ridiculously close model pop-in, like, 3meter distance is enough to make a monitor appear/disappear lol
-quickscenes thingy where you have to press buttons like a monkey, might as well have a cutscene

==========
Other negative stuff:
-sound options don't save, music gets old fast
-There are basically only some 4 zombie models, so they just look like zombie clones
-Zombies may spawn out of thin air in front of you
-You lose all your nades and such when you die and restart from checkpoint

==========
Good stuff:

Not far enough into the game. Characters look cool I guess.
Runs fine at 5k DSR 60fps, with uncommon dips to 30fps. :)
Having all 4 being human players seems like a good idea, too bad it needs GFWL",1565,0,1,0,0,0,2017-08-21,2017-08-22,726,42,130,130
"As much as it pains me to speak ill of the Resident Evil franchise - for this installent i will.
I have played only the first few missions on this game on Steam but previously played about thalf the game years ago on console.
It has not changed at all. The controls are poorly strcutured into the game - snap to cover and aiming are awkward and frustrating at best.
The tougher enemies are also a bit ridiculous too.
The idea and concept was brilliant but it has failed to live up to a very high franchise standard.
My recommendation is to spend yourt money elsewhere and leave this title alone.",595,0,1,1,1,0,2017-08-21,2017-08-21,326,110,43,41
