review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"Bu oyunda olup remakete olmayanlar:
Jillle RPD 
Park
Factory
Live selection
Sizi sürekli gibmeye kosan nemesis
RC içindeki bir sürü yer

Akıl sağlığınız şu kontrollere dayanabilirse oynayın",197,1,1,0,4,0,2026-04-06,2026-04-06,241,12,180,180
"One of the greatest survival horror games of all time.

And I say this as someone who is also a fan of the remake.

Compared to the remake, this game is simply a better composition overall. The pacing is much better, and everything feels more fleshed out and deeper.

Having said that, in the remake we did get the best ever look at Raccoon City's descent into chaos and how that downfall paralleled Jill's mental state. The story was presented as an analogue to Jill overcoming the grief and anxiety of the Mansion Incident - with that mental anguish seemingly manifested as the inescapable Nemesis. Thematically - it was superb.

If Capcom could have just preserved more of this original game in the remake - then I think that could have been an incredible experience. But unfortunately the remake is missing a lot.

Now - all of this is just to say: If you only play one version of Resident Evil 3, play THIS one.

But I recommend playing both.

And if you've only played the ""modern"" Resident Evil games, try one of these older ones.

Tank controls are a small price to pay for the cinematic camera. If Capcom HAS THE STONES they will bring back  fixed-camera at least as an option. If Requiem can have first-person and third-person options, we can have fixed-camera as an option!",1284,1,1,0,5,0,2026-04-06,2026-04-06,1178,60,820,820
"apesar de precisar de alguns mods pra deixar visualmente mais bonito o jogo é BOM DEMAIS
a historia não é das melhores, mas ainda sim é MUITO, mais MUITO MSM melhor que o REMAKE

faltou ter achievements, mas nao muda a experiência",230,1,1,0,0,0,2026-04-06,2026-04-06,136,7,903,678
Woke alert!! First off I’m not playing as a female only character who is girlbossing her way around the city. This type of communist propaganda is peak Hollywood degeneratecy. Stat alpha-male maxxing by consuming only hetero straight white male games instead of feminized wokemaxxing cringe slop that’ll turn you into a dress wearing mutated freak-cel.,352,0,1,0,3,19,2026-04-06,2026-04-06,0,59,19,19
its fun but sadly its short and has no replayabilily,52,0,1,0,0,1,2026-04-05,2026-04-07,130,144,101,101
Yakın zamanda Code Veronica X'i de getirmeniz dileğiyle. Xoxo,61,1,1,0,1,0,2026-04-05,2026-04-05,0,15,719,719
YOU WANT STARS? I'LL GIVE YOU STARS!,36,1,1,0,1,0,2026-04-05,2026-04-05,0,28,349,336
Has a lot of cut content in it like people said and it was fun to see the extra areas and puzzles. Don't expect something with amazing combat though. Standard tank controls and running for your life are the name of the game.,224,1,1,0,0,0,2026-04-05,2026-04-05,244,24,579,579
"Technological innovation is for beta cucks
This is where alphas feast",69,1,1,0,5,0,2026-04-05,2026-04-05,369,39,117,62
You want S.T.A.R.S? I'll give you S.T.A.R.S!,44,1,1,0,0,0,2026-04-05,2026-04-05,289,17,345,231
Real,4,1,1,0,0,0,2026-04-05,2026-04-05,0,40,2812,7
"Having played the remake first, encountering Nemesis went from ,,Oh, hi"" to ,,Why are you here please leave me alone"".",118,1,1,0,2,0,2026-04-05,2026-04-06,131,23,593,356
"Absolutly incredible game, and shockingly scary even after 27 years. 
BUT Not a good port, playable with some tweaks and alot of setup, but annoying that some games from the same era have ports that work out of the box.

Played on steam deck and had to use steam input for controlls because the ingame controll setup didnt function correctly",341,0,1,0,0,0,2026-04-05,2026-04-06,427,66,423,204
"September 28th. Daylight... The monsters have overtaken the city. Somehow... I'm still alive...

Welcome",104,1,1,0,6,0,2026-04-05,2026-04-05,196,26,707,317
"It's Exactly the old RE3 i used to replay as a kid. Back then we had no internet access and we used to play and re-play the games we had already installed on pc. After so many years. i still remember every ""inch"" of this game. It is one of the legendary games of PS1 era.
The limitation of hardware made the games much more interesting back then. You need to explore yourself every possible option in order to solve puzzles or find items or find the ""forward"" path. Although RE3 is more action-like it still holds the RE identity with its soft puzzles and riddles.

I'm very happy to have this game in Steam Library, the only things this game needs is:
-Steam Achievements (I've already done a no save run, i'll gladly do it again.)
-Steam Overlay.",748,1,1,0,0,0,2026-04-05,2026-04-05,459,78,181,181
Its overall a decent way to experience an all time classic. Yeah it would be good if it had achievements and didn't have a DRM attached to it. But it is still a good way to play it. Its pretty much the GOG release brought to Steam.,231,1,1,0,1,0,2026-04-05,2026-04-05,238,10,64,64
crashed on me like 3 times. ty capcom,37,0,1,0,2,0,2026-04-05,2026-04-05,287,39,32,32
yea the remake is an embarrassment,34,1,1,0,4,0,2026-04-05,2026-04-05,298,74,565,565
"Greatest of the OG trilogy .. a goodbye to the franchise as we first knew it .. 

PS: Watch out for the easy mod, autoaim is a B.*)h .. oh and Steam overlay works here!!! Still no achievements thou .. 

Nuff said",212,1,1,0,0,0,2026-04-05,2026-04-05,490,70,451,451
Carlos ugly asf here but the game's better than the remake,58,1,1,0,2,0,2026-04-05,2026-04-05,88,13,797,244
"The real Resident Evil 3! So I had never played this game until till now since I was very young when it came out and I only remember bits and pieces from watching my parents play it. I did play the remake and you can see in my review of that game, I did not enjoy it all really. I even replayed the remake recently after it was super cheap on a steam sale, mainly just for the achievements. Well color me surprised when just after I finish that Capcom drops the GOG ports of the first 3 games onto Steam. So after finally playing through the original game now, what did I think?

Starting with the visuals, I really love how this game looks. Obviously its PS1 graphics so it’s going to look very dated with blocky character models, but I have always loved the PS1’s graphical aesthetic and it definitely gave me a lot of nostalgia. The characters' faces are very static which is the one thing I don’t like, but otherwise the presentation is good in my book and the cinematic cutscenes still look pretty good.

The OST is incredible with the save room music being the most iconic but even the tracks that play while exploring Raccoon City really give off a feeling of bleak hopelessness as the city is all but desolate with the few survivors you come across either being already dead or are about to be killed by a zombie. And the voice acting overall is actually pretty good, with the only real cheesy one imo being Carlos’s voice.

Gameplay wise, it's your classic survival horror fair with the game playing differently depending on if you pick either easy or hard mode. Easy gives you all the best guns at the start and unlimited ink ribbons, so it’s a good mode if you just want to play for the story and then Hard mode is your more traditional Survival horror experience with limited ammo and resources. The ammo crafting is great too with it working basically the same as the remake, only Jill improves over time and will craft more bullets from the powders you pick up.

I also liked how the first half of the game treats Raccoon City like a Spencer Mansion or RPD Police Station, in that you run around, solve puzzles and unlock previously locked doors. And I honestly loved this version of the city. The remake had a decent section like that too, but here I thought it was just the right amount of puzzle solving and combat. After that you move from small area to small area, but the gameplay loop remains the same which is good. But come to think of it, a lot of the sections from the remake are still here, it’s just the remake switched the order of them around and simplified some of them.

Then there’s the two main features of this game being the live selection system and Nemesis himself. The live selection is pretty cool as it gives you different routes through the story with some having you enter different areas depending on the choices you make. It leads to good replay value and I like the idea of it. Then there’s Nemesis who is just as scary as I remember him when watching my parents play the game as a kid. His iconic “Starsssss” line is still great and he’s an absolute tank when you do decide to take him on, often taking tons of grenade rounds to even go down and he’s fast. The only thing I don’t like is his grab move can be quite annoying as he throws Jill around like a ragdoll and you often have to fight with the controls to even get her to stand back up, and by then you have like a split second before Nemesis grabs you again, often using his one hit death grip which lead to many deaths for me.

Then you have the story, which is decent for Resident Evil standards. Obviously picking up and reading the notes helps you understand things better but the actual story told in the cutscenes is straight forward but good. I was actually quite surprised at the encounter you have with that one dude at the start that hides in the truck. In the remake, he just comes off as being difficult as he refuses to go with Jill, but in this version, you actually get some more context to his character which I won’t spoil but it made his cynical, desperate outlook a lot more understandable. Guess it was too much for the remake to include.

Overall, this was an awesome time and I’m glad they have brought the classic trilogy back. I had heard this game was short but it actually took me 10 hours on my first playthrough, when the remake took me at most half that time.",4392,1,1,0,4,0,2026-04-05,2026-04-05,0,138,1041,626
"what a ♥♥♥♥♥♥♥ port, keyboard is barely implemented",51,0,1,0,1,0,2026-04-05,2026-04-05,106,19,752,73
It might be old but remember old is gold,40,1,1,0,1,0,2026-04-05,2026-04-05,0,2,108,82
"O jogo está injogavel, a jogabilidade está ruim, os movimentos, alguém sabe de algum patch para consertar isso?",111,0,1,0,0,0,2026-04-05,2026-04-05,0,1,16,16
Classic,7,1,1,0,0,0,2026-04-05,2026-04-05,0,1,250,250
yer no dont play this level design is awful,43,0,1,0,1,5,2026-04-05,2026-04-05,146,28,519,293
Better than the remake for sure.,32,1,1,0,0,0,2026-04-05,2026-04-05,0,231,375,374
nemesis is a pain in the ass,28,1,1,0,0,0,2026-04-05,2026-04-05,0,5,516,515
"this is cool but youre getting the same experience as if you just emulate the games, not much reason to pay money for these ports.",130,1,1,0,0,0,2026-04-05,2026-04-05,138,27,63,12
unbelievable game so glad this is now on steam,46,1,1,0,0,0,2026-04-05,2026-04-05,252,90,796,597
As a new RE fan i can 100% say that you should play this over the remake. The tank controls are not that hard to get used to and its absolutely worth it to play the real Resident Evil 3.,186,1,1,0,51,1,2026-04-05,2026-04-05,0,11,466,466
Tedious puzzles but it's good,29,1,1,0,0,0,2026-04-05,2026-04-05,174,70,513,513
S.T.A.R.S,9,1,1,0,0,0,2026-04-05,2026-04-06,0,2,1238,1238
Hey Capcom! Can we please have a remake for this game!! We could call is Resident Evil 3.5 Nemesis! All jokes aside i had no clue how much better the OG version is compared to the remake. This game was so much longer and had so much for content.,245,1,1,1,3,0,2026-04-05,2026-04-05,428,148,1834,1834
"Playing on PC. Game randomly crashes for me and I lose my progress every time, I tried different settings and it still crashes randomly. Sucks because I love the originals and wanted to play this again.",202,0,1,0,0,0,2026-04-05,2026-04-05,0,19,28,28
Hard,4,1,1,0,0,0,2026-04-05,2026-04-05,765,47,850,656
Probably wouldn't recommend in it's current state. My playthrough consisted of regular freezing - apprently due to the DRM feature. Not to mention no Steam Deck support or cloud save support. Great game with a currently bad release.,232,0,1,0,0,0,2026-04-05,2026-04-05,0,2,524,524
"Even tho I was late with this game, it was a great game to play on the PS Vita

Shame that I didn't play it on the PS1 or the PS2 in the good old days

8/10 for my battles with Nemesis",188,1,1,0,0,0,2026-04-05,2026-04-05,158,25,241,166
Possibly my favorite Resident Evil of all time. Thank you Capcom for releasing this orig. trilogy on Steam!,107,1,1,0,5,0,2026-04-05,2026-04-05,0,23,250,248
S.T.A.R.S!!!,12,1,0,0,1,0,2026-04-05,2026-04-05,0,1,820,555
"Absolute classic, must play. Could be more polished, had trouble configuring my controller on Linux (had to play on keyboard). Controller mapping sometimes is confusing. But, in overall, is very good game.",205,1,1,0,0,0,2026-04-05,2026-04-05,0,17,478,478
"Well... the game work. Although unfortunately the game is basically raw, old, without much improvement for modern platform. No achievement, no cloud saves, wonky audio issues where my left ear is partially deaf, etc. The only modern treat they got is... well, that this 25+ years old game has a DRM. I guess they set their priorities straight. Nonetheless it's still a great game, I think it also great for new players who prefer less horror elements, and most importantly, the Remake ♥♥♥♥♥♥♥ sucks.",499,1,1,0,0,0,2026-04-05,2026-04-05,42,3,571,110
"I dislike fixed cameras in older games, so I went into the game dubious on if I would enjoy it. However, I ended up being wrong.

Was easy to manage and wasn't janky at all like I was expecting with the movement. Had a fun time playing through the game, more enjoyable than RE3R, didn't feel hard to play plus the puzzles were easy to grasp. Was a shorter game, completing it in 8 hours but it is worth the price. Interesting to see the differences between RE3 and RE3R, which I can see what people say when Nemesis ended up being butchered in the remake lmao.

In this game, while the ""STARS"" voiceline from Nemesis is pretty goofy, he actually genuinely is terrifying regardless, especially hearing the song ""Feel the Tension"" (Nemesis' theme) playing in the adjacent room followed by him sometimes entering your room and chasing after you is horrible LOL. And also, there's alternative paths in this. You can choose options on what to do which will lead to different scenarios, so the game has replayability along with a mercenaries mode, all in the base game.

So yeah, do play this game over RE3R; It is peak.",1114,1,1,0,40,0,2026-04-05,2026-04-05,74,12,482,481
"It doesn't work on steam deck, please fix it",44,0,1,0,1,0,2026-04-05,2026-04-05,0,1,1072,9
Thank you! Steam! This is the best RE game I ever play!,55,1,1,0,0,0,2026-04-05,2026-04-05,0,8,657,189
"straight cash grab
no matter the settings i use, character models seem to tweak out like they have 2 face's /bodys
game will completely lock up and crash if controller disconnects.",182,0,1,0,2,0,2026-04-05,2026-04-05,0,34,86,86
I get maternal over Nemesis he's a big puppy to me awww go get those S.T.A.R.S. hon good job awwww big baby bioweapon awwww :],126,1,0,0,1,1,2026-04-05,2026-04-05,412,10,6135,2258
"My personal favorite out of the original PS1 games. The only game in the series that surpassed this was the 2002 RE1 Remake. Its a shame RE2 and 3 didn't get THAT remake treatment.

The 2020 remake failed to reproduce this game in any decent matter, leaving out most locations (Press office, most of the streets in both up and downtown, the clock tower, park, gas station, cable car, graveyard, and dead factory, along with every single puzzle, and the gravedigger boss fight). They also removed the quick decisions mechanic that allows for slightly different outcomes throughout the story and gave a bit more replay value. Also, they neutered the best boss character in the entire series in every aspect from design to behavior, and destroyed Jill's characterization along the way. The hopeless atmosphere displayed here is completely absent, and not having Jill go to the RPD was a mind boggling decision. The most iconic scene of the entire game is arguably Brad's death by Nemesis. 

I digress..

Compared to it's predecessors this game is a bit more challenging as the enemies are more relentless and in greater quantity, but there are new tools to combat this: ammo crafting, quick turnaround, and a rather tentative dodge mechanic. I've seen complains about the length, but my average RE2 playthrough is roughly 3 hours, and this is about 4.

The only complaint here is Capcom doesn't see these originals as important or canon either. These are not really remastered in any sort of sense, and there aren't any achievements. While I'm glad I don't have to pull out my PS2 and disc to play this, it screams low effort on Capcom's part.


Regardless of all that, this is the first RE game I bought new when it came out in '99. It will always remind me of being a carefree child in the 90s. Big nostalgia with this one and it will always have a special place in my heart.",1874,1,1,0,0,0,2026-04-05,2026-04-05,0,56,361,361
"Get it from GOG. Gay ass DRM.


(_)_):::::::::::::::::::::D ~~~~F U Crapcom~~~",81,0,1,0,6,1,2026-04-05,2026-04-05,98,10,19,19
G(Old) Nostalgia,16,1,1,0,0,0,2026-04-05,2026-04-05,0,14,943,54
"This is a general review for all three classic Resident Evil games on Steam.

I'm very thankful that these amazing games are finally available on the platform, they deserve to be more accessible. However, these ports unfortunately suffer the same issues as the Dino Crisis ports. DRM is forced onto you, making the games harder to run on the Steam Deck. Although, it is possible to configure them to get 'em running. 

RE2 and 3 are the easiest to work with, while RE1 still has a bug that (as far as I know, still isn't fixed). The game runs fine, and the audio works great, only issue is that the FMVs are really small, making them hard to see. The rest of the game seems to fine, however. Again, this problem only exists in RE1 for some reason. RE2's FMVs work with GE-Proton, and RE3's work without Proton at all. It's really strange.

If it's your only option, sure. These will work fine. But if you want little-to-no hassle, get them on GOG.",947,0,1,0,70,8,2026-04-05,2026-04-05,188,43,596,23
Nemesis made me poop my pants :),32,1,1,0,0,0,2026-04-05,2026-04-05,0,116,674,656
"pretty good, I liked all parts of the game which is uncommon for a resident evil game",85,1,1,0,0,0,2026-04-05,2026-04-05,137,8,443,443
such a peak game i beat it!,27,1,0,0,0,0,2026-04-05,2026-04-05,167,26,377,304
One of the greatest Resident evil games and a great version to play it on. Love that they added built in door skip so no need for mods and since its the PC version you get all the costumes options right off the bat. Highly recommend picking it up!,247,1,1,0,0,0,2026-04-05,2026-04-05,0,6,409,408
"I love you Jill "" I'll give you stars"" Valentine.",49,1,1,0,0,0,2026-04-04,2026-04-04,0,12,431,431
I'm absolutely in love with the first thirty minutes to half an hour of the game as it's all I've been able to play. It has deleted my save game twice after closing the game. Thank you CapCom,191,1,1,0,0,0,2026-04-04,2026-04-04,133,4,200,186
Lazy developers.,16,0,0,0,6,2,2026-04-04,2026-04-04,16722,199,32,32
,0,1,1,0,0,0,2026-04-04,2026-04-04,0,2,1329,1329
good,4,1,1,0,0,0,2026-04-04,2026-04-04,48,8,1726,266
jills so hot its not funny,26,1,1,0,0,0,2026-04-04,2026-05-05,13,6,347,347
meow,4,1,1,0,0,0,2026-04-04,2026-04-04,100,46,582,301
"Amazing game, half-baked port",29,0,1,0,4,0,2026-04-04,2026-04-04,0,6,14,14
"Works, but pissed the first two doesnt work on linux due to DRM ... Crapcom",75,0,1,0,5,0,2026-04-04,2026-04-04,336,34,47,7
ughh... drm?? i feel like im going to throw up....  (i dont know what that is and i dont care either) 10/10,107,1,1,0,3,0,2026-04-04,2026-04-04,0,51,388,388
"So worth it, especially if you have only played the remake. Only bad part is DRM is kinda lame, but very good otherwise.",120,1,1,0,1,0,2026-04-04,2026-04-04,566,24,463,461
"Now I see the vision, so much better than the remake. But the remake still has a special place in my heart. 10/10 Game.",119,1,1,0,2,0,2026-04-04,2026-04-04,198,18,584,584
You want S.T.A.R.S? I'll Give You S.T.A.R.S,43,1,1,0,4,0,2026-04-04,2026-04-04,757,50,53,53
"I have hundreds of hours on this game, simply the best resident evil game of all time perfect",93,1,0,0,18,2,2026-04-04,2026-04-04,491,19,78,60
"I told you, I'm not leaving! *Never*! Just get away from me!",60,1,1,0,0,0,2026-04-04,2026-04-04,140,24,123,123
good game play,14,1,1,0,0,0,2026-04-04,2026-04-04,79,5,641,641
idk if its just me but the controls for controller are messed up. And there are hella visual bugs. yall gtta fix ts. anyways i refunded it after abt 10 minuites cuz i couldnt jump over the dumpster in the fist part and i cant ffind the settings.,245,0,1,0,3,0,2026-04-04,2026-04-04,40,22,18,18
93%,3,1,1,0,4,0,2026-04-04,2026-04-04,811,548,223,223
Phenomenal game. Way better than the remake.,44,1,1,0,2,0,2026-04-04,2026-04-04,0,57,527,527
"Bom demais, recomendo!",22,1,1,0,0,0,2026-04-04,2026-04-04,136,4,362,291
"[i] It all began as an ordinary day in
September. An ordinary day in Raccoon
City. A city controlled by Umbrella.

No one dared to oppose them. That
and the lack of strength would
ultimately lead to their destruction.

I suppose they had to suffer the
consequences of their actions but
there would be no forgiveness. If only
they had had the courage to fight...


But it's true that once the
wheels of justice began to turn,
nothing can stop them. Nothing.

It was Raccoon City's last chance...
And my last chance, my last escape... [/i]",537,1,1,0,0,0,2026-04-04,2026-04-04,165,97,28,28
stars...,8,1,0,0,0,0,2026-04-04,2026-04-04,0,15,199,184
"The OG RE3 blows the Remake out of the water. I played this on my PS1 for the first time years ago. I could tell they cut so much of the story out of the Remake, but my memory was a bit blurry. I've just finished the original, and can confidently tell the Remake misses so much story content from the original, and also is soulless. If you are okay with tank controls, buy the OG, and mod it with HD textures, and play it. Skip the Remake (unless you buy it for like a dollar).",477,1,1,0,31,0,2026-04-04,2026-04-04,426,50,390,390
"Today I have finally finished this classic. When I was younger I played this gem a lot but due to my lack of english knowledge, it was pretty much a guessing game of what to do next. I remember spending hours just running back and forth trying to figure out what to do next.

For the low discounted price it was released at, I thought 'why not give it a shot again?' and the memories instantly started flooding back! ""Oh this is where Nemesis shows up! There's that blue gem that I always kept with me for some reason even though the game explains right at the start it's for unlocking something later on!"" and then the cerberus and those bug things that always freaked me out.

The controls are something to get used to, but not difficult to grasp at all. It doesn't help that you're thrown right into combat the very first second you gain control over Jill but hey! Different times!

If you liked the remaster, and don't mind the graphics (which were pretty sweet for the time), I would really suggest giving this classic a try as well to experience what the remaster is based on.",1088,1,1,0,0,0,2026-04-04,2026-04-04,636,16,345,345
Zena bezi od silovatelja 10/10.,31,1,0,0,0,0,2026-04-04,2026-04-04,139,52,142,111
"Instantly became one of my favorite Resident Evil games. This is survival fricking horror man. 
The old controls are suprisingly easy to get into.  The city feels huge and dangerous.
It gives us a choice of fighting or not fighting boss battles this is very unique in the series.",279,1,1,0,2,0,2026-04-04,2026-04-04,0,11,303,232
"Jill ""mommy"" Valentine (OG) and STAAAAARS",41,1,1,0,5,0,2026-04-04,2026-04-04,0,27,80,80
"This is one of the best old Resident Evil titles made. Despite being an old game made for antique consoles, the combat is one of the best in any RE ever. The choices made throughout the game is one of the coolest features, giving it lots of replayability. The game wasn't confusing, I managed to do all puzzles without having to think much about them and collected most of the optional items. Way better than the remake for sure.

p.s capcom plz remove DRM, we dont need it. the game has already been pirated for more than 20 years. let us mod this  game cause no one is going to spend money for the gog version.",612,1,1,0,1,0,2026-04-04,2026-04-04,51,21,364,364
"Good for PS controller, I can't handle keyboard input that I was expected. I can't even found input mapping menu. Gameplay is fine as usual with 2026 standard graphic options.",175,1,1,0,0,0,2026-04-04,2026-04-04,0,45,502,375
"Love that Capcom' brought this to steam and cannot wait to get through all the RE originals again and ofc will be revisiting dino crisis after, the only annoyances being no steam overlay and possibly achievements not being there like maybe there could be a RE4 2005 amount (~12), but overall just having the port to steam is enough. Thanks Capcom!",347,1,1,0,0,0,2026-04-04,2026-04-04,87,68,90,86
OG,2,1,1,0,0,0,2026-04-04,2026-04-04,55,15,102,57
"After finally playing through the original RE3, I have to say that it is a much better game overall. The remake feels rushed and a lot of content is missing or was rewritten/reimagined in some weird way. In this game, Nemesis actually chases you through the streets of Racoon City, whereas in the remake he was demoted to QTEs and some small boss fight encounters. I prefer every aspect of this game over the remake, except for the gameplay and the graphics. A directors cut or something similar would be a great idea to bring the remake more in line with the original.",569,1,1,0,6,0,2026-04-04,2026-04-04,381,39,516,516
"STAUNCH defender of 3. I've always considered RE2 to be Part 1 of the Raccoon City story of the OG RE trilogy, and RE3 is the Part 2 finale where that story comes to a close. 

This is where the transition between survival horror and action truly became complete for the series, but that being said, there's still a decent amount of ammo conversation and deciding when and where to pick your fights--so long as you're playing on Hard. Playing on Easy when you're gifted all these powerful weapons at the start will rob you of the game's intensity otherwise. In many ways, 3's combat feels like a precursor to 4--feeling backed into a corner, taking on waves of enemies, constantly swapping out weapons in your inventory based on enemy type, enemy amount, how much ammo you have for each gun--it's action packed.

Also, ever wanted to explore Raccoon City during the absolute thick of the outbreak? You can in 3--and Raccoon City is absolutely sprawling. In RE1, you explored a claustrophobic mansion. In 2, you explored a claustrophobic but a bit more spacious police department. In RE3, you have the city to explore, with excellent map design that still manages you make you feel trapped in the back alleys and ruined streets of the city, as well as numerous different buildings to explore including public parks, gas stations, stores, the RPD, parking garages, cemeteries, a great hospital section, and an even better Clock Tower segment.

I never understood why people tried to dismiss 3 as ""not a true sequel"", especially since the 3 was slapped on later as the game was being developed to make it an official sequel, because it already is an official sequel to 2 in all ways. Absolutely positively destroys the mediocre ""remake"" that came out six years ago. This version absolutely surpasses it.

Also, you get to play as the best RE girl.",1844,1,1,0,1,0,2026-04-04,2026-04-04,0,81,229,35
5/10 residents were not that evil ig,36,1,1,0,0,3,2026-04-04,2026-04-04,0,5,469,469
The greatest game of all time,29,1,1,0,0,0,2026-04-04,2026-04-04,267,2,617,30
"Amazing game, if you have the chance to play it do it, playing it on controller feels so good, the gameplay is nice and fun, just do it",135,1,1,0,0,0,2026-04-04,2026-04-04,73,19,715,258
THE GOAT,8,1,1,0,1,0,2026-04-04,2026-04-04,0,8,474,447
this game marked my childhood playing on ps1 what a such memories,65,1,0,0,1,0,2026-04-04,2026-04-04,0,9,95,85
Better than the remake.,23,1,1,0,1,0,2026-04-04,2026-04-05,255,34,582,582
"hands down one of the best resident evil games, now I get when people say RE3 Remake was a mess. can't say it is terrible but yeah..
Incredibly good game, and the fact that each run is completely randomized to an extent is one of the best things they ever came up with. the game gets less predictable and straight up cooks your ass.
I also would like to express my happiness when I realized the classic RE games on steam weren't april fools. what a hell of a day to publish them on steam LOL.
I am almost finishing it for the first time and I am already having the urge to replay the whole game again, maybe practice some speedrunning. 
I can't really say if this is the best classic RE game cuz it's the very first one I am trying out, I am also looking forward to play OG RE1 and most importantly RE2 (both remake and original).
Resident Evil 3 Nemesis is guaranteed dopamine, and it is so much better than the remake.",920,1,1,0,1,1,2026-04-04,2026-04-11,389,58,1600,952
My absolute favorite game of all time this is the first horro game i ever played i bought it immediately when i saw it on stem but please be aware that if you have a steam deck or any handheld pc gaming device you won't be able to play this game because there's no buttons layout or any way to map it i tried many times on my lenovo legion go s and haven't gotten anywhere i just hope that they'll soon ad the support for it because I know im not the only one who stuggled with this,482,1,1,0,0,0,2026-04-04,2026-04-04,0,1,11,11
one of the best games ever made,31,1,1,0,0,0,2026-04-04,2026-04-04,362,25,176,94
"ADD ACHIEVEMENTS, STEAM OVERLAY, AND REMOVE DRM

Once this is completed, all will be right in the world.
Edit: Best Resident Evil game. This game is great.",155,1,1,0,379,4,2026-04-04,2026-04-09,746,43,546,545
"despite being older, its very intricate, and its like being a kid again, and plays very well, im glad i gave it a chance.",121,1,1,0,0,0,2026-04-04,2026-04-04,0,1,567,567
hey capcom its me can you please remake outbreak or port it please and thank you love you bye,93,1,1,0,0,0,2026-04-04,2026-04-04,306,12,42,42
"PT-BR
Sem dúvidas, esse é o melhor da saga pra mim. Foi onde comecei e me apaixonei por tudo: a trilha sonora, os personagens e a atmosfera.

O Nemesis é inesquecível — não é só um boss, mas uma ameaça constante que nunca te deixa em paz. É intenso do começo ao fim.

Mesmo depois de todos esses anos, é um jogo que realmente ficou comigo.

EN
No doubt, this is the best in the series for me. It’s where I started and fell in love with everything: the soundtrack, the characters, and the atmosphere.

Nemesis is unforgettable — not just a boss, but a constant threat that never lets you feel safe. It’s intense from start to finish.

Even after all these years, it’s a game that truly stayed with me.",712,1,1,0,14,0,2026-04-04,2026-04-04,289,11,633,633
Better than the remake!,23,1,1,0,2,0,2026-04-04,2026-04-04,0,14,695,489
"mfs will glaze the remake until their dying breath but having to play ts is miserable. Its honestly a miracle that this series recovered after this ♥♥♥♥♥♥ ass game. This game has so many gay design aspects that will make you question if the devs put it in the game just to be ♥♥♥♥♥♥♥♥. Getting one shot stun locked and picked up and then one shot is not a skill issue when the button to aim your weapon is also conveniently the dodge button. And when 4 other buttons your controller also have no use at all in makes you wonder just why. I don't mind a big black man chasing me around but when said big black man in r******* me and no counterplay then yes. Also I should not be looking up RE3 speedruns in order to get past an annoying section in a game. THEN YOU PEOPLE WANNA CALL THE REMAKE BAD, TS IS UNPLAYABLE. The cut content though from the RE3 remake though is disappointing. But nah i ain't done with my hate train. A boss that hides away from you and also stun locks you into one shotting you is bad design. I looked up how to beat this worm guy and the video i watched he had 100 magnum bullets tf.",1108,0,1,0,3,11,2026-04-04,2026-04-04,0,9,719,540
"Amazing game, difficult yet fun, Nemesis is the best stalker enemy I have ever encountered in the franchise and I truly was jumpscared by him over and over. Must play for classic RE fans.",187,1,1,0,3,0,2026-04-04,2026-04-04,68,9,557,349
If you just want to play the game with a decent port then the steam version is a great accesible version. However if you want to play the absolute best pc port this is not it due to a few setbacks like the lack of cloud saves for example. The Gog port is much better and you could also just emulate it yourself using youtube videos. And if your wondering about whether the game still holds up. And my answer to that is absoulutely. Re3 Nemesis is one of the best and most underrated games in the series and if you liked any other re game this is definitley worth a try. But just keep it mind there are better ports out there.,625,1,1,0,4,0,2026-04-04,2026-04-04,118,18,132,132
"20/10 y god, se imaginan q le hacen un remake? uff ojalá",56,1,0,0,2,1,2026-04-04,2026-04-04,0,39,128,50
"Significantly harder to make changes to settings in this game than RE2 1998, but still a great game.",100,1,1,0,0,0,2026-04-04,2026-04-04,313,128,585,232
"Great game if you don't mind the early resident evil tank controls! 4 hours in and I can see why people were really disappointed with the remake as this game appears to have more content and a better implementation of nemesis. I personally would've appreciated some achievements but it doesn't take away from the fantastic experience this game provides. The game is discounted right now and it's totally worth it! 

I am currently playing this on the Steam Deck and it's been running perfectly. You will need to configure the controls via steam settings but the game  works like a charm otherwise.",599,1,1,0,0,0,2026-04-04,2026-04-04,0,14,781,277
"""You want STARS? I’ll give you STARS!""
10/10",45,1,1,0,0,0,2026-04-04,2026-04-04,253,19,678,355
🐐,1,1,1,0,1,0,2026-04-04,2026-04-04,436,12,120,32
love RE Games how to put mods in it or doesnt not support mods,62,1,1,0,0,0,2026-04-04,2026-04-04,0,4,576,77
"in the first hour i was jumped by 8 zombies stun locked by nemesis and chased by dogs 9/10 not enough dog
edit: nemesis hitbox sucks ♥♥♥♥ you capcom circa 1999",159,1,0,0,0,1,2026-04-03,2026-04-04,149,7,714,342
If you're a new player the first 30 minutes trying to get used to the controls is a bit rough but after that its a very good game. Nemesis in this game is difficult to get around but can be countered with the games new dodge system and the puzzles aren't to difficult to do. Along with RE2 original if you want to get into the fixed camera angle Resident Evil games than this is one you should start with.,405,1,1,0,1,0,2026-04-03,2026-04-05,34,22,415,194
Always a classic.,17,1,1,0,0,0,2026-04-03,2026-04-03,0,15,656,369
